wid,name,_riskflags,ASPIriskrating,_majordefenselabs,_defresearchareas,_subsidiaries,_ecoespmiscon,_supervisingagency,opensanctionsid,_uskta,type,flaggedby,reason,subreason,tid
205,"CHINA TELECOM CO., LTD. PINGYANG MEIYUAN BUSINESS HALL",,,,,,,,,,,jackcookripper,1260h,,270836805
225,CHINESE TELECOM CORP. BOBAI GROUND BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,329898011
206,"CHINA TELECOM CO., LTD. PINGYANG KUNYANG WANQUAN BUSINESS HALL",,,,,,,,,,,jackcookripper,1260h,,270836804
214,CHINESE TELECOM CORP. JIMO CITY CRANE MOUNTAIN ROAD BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,421431394
207,CHINESE TELECOM CORP. PINGYANG SONG BRIDGE BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,270836802
208,CHINESE TELECOM CORP. PINGYANG SONG BU BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,270836801
221,CHINESE TELECOM CORP. BOBAI JIANGNING BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,421431383
209,CHINESE TELECOM CORP. PINGYANG BRANCH,,,,,,,,,,,jackcookripper,1260h,,270836799
215,CHINESE TELECOM CORP. JIMO BRANCH,,,,,,,,,,,jackcookripper,1260h,,421431392
210,CHINESE TELECOM CORP. JURONG BRANCH,,,,,,,,,,,jackcookripper,1260h,,270836368
211,"CHINA TELECOM CO., LTD. JURONG TINGZI SALES OFFICE",,,,,,,,,,,jackcookripper,1260h,,270836367
216,CHINESE TELECOM CORP. FRIENDSHIP BRANCH,,,,,,,,,,,jackcookripper,1260h,,270836360
217,"CHINA TELECOM CO., LTD. JURONG QIAOTOU SALES OFFICE",,,,,,,,,,,jackcookripper,1260h,,270836369
222,CHINESE TELECOM CORP. BOBAI YONGAN BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,421431382
218,CHINESE TELECOM CORP. BOBAI LANG PING BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,421431386
219,CHINESE TELECOM CORP. BO BAISHA PO BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,421431385
228,CHINESE TELECOM CORP. BOBAI ITALY BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,329898009
226,CHINESE TELECOM CORP. BOBAI ENJOY BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,421431387
223,CHINESE TELECOM CORP. BO WHITE PINE WANG BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,421431380
224,CHINESE TELECOM CORP. BOBAI WANG MAO BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,421431379
230,CHINESE TELECOM CORP. BOBAI DOUBLE WANG BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,421431374
227,CHINESE TELECOM CORP. BOBAI NING TAN BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,421431376
229,CHINESE TELECOM CORP. BOBAI HEJIANG BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,421431375
231,CHINESE TELECOM CORP. BOBAI SHUANGFENG BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,421431373
232,CHINESE TELECOM CORP. BOBAI SOUTH STREET BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,421431372
233,CHINESE TELECOM CORP. BOBAI FENGSHAN BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,329898007
234,CHINESE TELECOM CORP. BOBAI DIAMETER EXPORT BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,421431377
235,CHINESE TELECOM CORP. BOBAI WATER CHESTNUT BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,421431388
236,CHINESE TELECOM CORP. BOBAI BU BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,329898012
237,CHINESE TELECOM CORP. BOBAI FOREST BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,421431389
238,CHINESE TELECOM CORP. BO WHITE DRAGON LAKE BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,421431391
239,CHINESE TELECOM CORP. BOBAI HUANG LING BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,329898013
271,CHINESE TELECOM CORP. WU JIANGMEI WEIR BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,270836438
240,CHINESE TELECOM CORP. BOBAI MEAL VALLEY BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,421431390
259,CHINESE TELECOM CORP. NANJING LIUHE DISTRICT BRANCH,,,,,,,,,,,jackcookripper,1260h,,270836293
241,CHINESE TELECOM CORP. BOBAI SUB MOUNTAIN BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,421431371
242,CHINESE TELECOM CORP. MOUNTAINS BRANCH,,,,,,,,,,,jackcookripper,1260h,,270836417
243,CHINESE TELECOM CORP. WUJIANG NAN MA BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,270836436
260,CHINESE TELECOM CORP. NANDAN IN LAKE XIANG BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,421431333
244,CHINESE TELECOM CORP. WU NORTH OF CHANGJIANG RIVER SHE BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,421431411
245,CHINESE TELECOM CORP. WUJIANG BRANCH,,,,,,,,,,,jackcookripper,1260h,,270836435
283,"CHINA T E L E C O M M U N I C A T I O N S CO., LTD. RUGAO REMOVE AS BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,270836578
246,CHINESE TELECOM CORP. WU RIVER SHANNAN ROAD BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,270836433
261,CHINESE TELECOM CORP. NANDAN AWN FIELD TOWN BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,421431331
247,CHINESE TELECOM CORP. WUCHUAN BRANCH,,,,,,,,,,,jackcookripper,1260h,,270836422
248,CHINESE TELECOM CORP. WUJIANG SEVEN BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,270836432
272,CHINESE TELECOM CORP. WUJIANG CROSS FAN BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,270836439
249,CHINESE TELECOM CORP. TAIZHOU LONG DISTANCE TELECOM TRANSMISSION BUREAU,,,,,,,,,,,jackcookripper,1260h,,270836399
262,CHINESE TELECOM CORP. NANCHONG SHUNQING DISTRICT BRANCH,,,,,,,,,,,jackcookripper,1260h,,270836296
250,CHINESE TELECOM CORP. TAIZHOU HONG FAMILY BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,270836394
251,CHINESE TELECOM CORP. BOBAI DONGPING BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,421431370
252,CHINESE TELECOM CORP. BOBAI THREE YU BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,421431369
263,CHINESE TELECOM CORP. HUAYIN BRANCH,,,,,,,,,,,jackcookripper,1260h,,329897804
253,CHINESE TELECOM CORP. BOBAI THREE BEACH BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,421431368
254,CHINESE TELECOM CORP. NANNING JIANGXI BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,421431337
279,CHINESE TELECOM CORP. TAICANG LIU HOME PORT BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,270836560
255,"CHINA TELECOM CO., LTD. NANNING JINGUANG BUSINESS HALL",,,,,,,,,,,jackcookripper,1260h,,421431340
264,"CHINA TELECOM CO., LTD. NANXIAN BRANCH",,,,,,,,,,,jackcookripper,1260h,,270836298
256,"CHINA TELECOM CO., LTD. NANNING NAMA TOWN BUSINESS HALL",,,,,,,,,,,jackcookripper,1260h,,421431339
257,CHINESE TELECOM CORP. NANJING PUKOU DISTRICT BRANCH,,,,,,,,,,,jackcookripper,1260h,,270836295
273,"CHINA TELECOMMUNICATIONS CO., LTD. TAIHE BRANCH",,,,,,,,,,,jackcookripper,1260h,,270836566
258,"CHINA T E L E C O M M U N I C A T I O N S CO., LTD. NANJING JIANGNING REGION BRANCH",,,,,,,,,,,jackcookripper,1260h,,270836294
265,CHINESE TELECOM CORP. BOLE DALE SPECIAL TOWN BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,270836333
266,CHINESE TELECOM CORP. BOLE XIAO YING PAN ZHEN BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,329898004
267,CHINESE TELECOM CORP. NANJING BRANCH,,,,,,,,,,,jackcookripper,1260h,,270836331
274,CHINESE TELECOM CORP. TAICANG DEER RIVER BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,270836564
268,CHINESE TELECOM CORP. WUJIANG ALTAR QIU BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,270836437
269,"CHINA TELECOM CO., LTD. NANSHA CUSTOMER SERVICE CENTER",,,,,,,,,,,jackcookripper,1260h,,270836302
270,"CHINA T E L E C O M M U N I C A T I O N S CO., LTD. WUJIANG BALANCED HOPE BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,421431412
280,CHINESE TELECOM CORP. TAICANG SLAB BRIDGE BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,270836558
275,CHINESE TELECOM CORP. TAICANG HUANG JING BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,270836563
276,CHINESE TELECOM CORP. TAICANG WANG XIU BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,270836562
277,CHINESE TELECOM CORP. TAICANG ARCH BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,270836561
281,"CHINA T E L E C O M M U N I C A T I O N S CO., LTD. RUGAO CHAI WAN BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,270836580
278,CHINESE TELECOM CORP. TAICANG LIUHE BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,329898346
284,"CHINA TELECOM CO., LTD. RUGAO BRANCH",,,,,,,,,,,jackcookripper,1260h,,270836577
282,CHINESE TELECOM CORP. RUGAO LIN ZI BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,270836579
287,"CHINA TELECOM CO., LTD. NAIMAN BANNER BRANCH",,,,,,,,,,,jackcookripper,1260h,,270836571
285,CHINESE TELECOM CORP. RUGAO DING YAN BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,270836575
286,CHINESE TELECOM CORP. RUDONG BRANCH,,,,,,,,,,,jackcookripper,1260h,,270836574
289,CHINESE TELECOM CORP. TAICANG WHEN SI BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,270836557
288,"CHINA TELECOM CO., LTD. JIAJIANG BRANCH",,,,,,,,,,,jackcookripper,1260h,,270836570
290,CHINESE TELECOM CORP. TAICANG NEW HAIR BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,270836556
291,CHINESE TELECOM CORP. TAICANG XINTANG BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,329898345
292,CHINESE TELECOM CORP. TIANJUN BRANCH,,,,,,,,,,,jackcookripper,1260h,,270836544
293,CHINESE TELECOM CORP. TAICANG NEW DISTRICT BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,329898344
294,CHINESE TELECOM CORP. TAICANG CHENGXIANG BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,270836553
295,CHINESE TELECOM CORP. TAICANG SHUANGFENG BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,270836552
296,CHINESE TELECOM CORP. TAICANG SOUTHERN SUBURBS BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,270836551
297,CHINESE TELECOM CORP. TAICANG BRANCH,,,,,,,,,,,jackcookripper,1260h,,270836550
330,CHINESE TELECOM CORP. NEW UNDER THUNDER TOWN SOIL LAKE BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,329898268
298,CHINESE TELECOM CORP. TAIPUSIQI BRANCH,,,,,,,,,,,jackcookripper,1260h,,270836549
318,"CHINA TELECOMMUNICATIONS CO., LTD. PRESTIGE BRANCH",,,,,,,,,,,jackcookripper,1260h,,270836591
299,CHINESE TELECOM CORP. RUGAO GUO GARDEN BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,270836581
300,CHINESE TELECOM CORP. ANQIU BRANCH,,,,,,,,,,,jackcookripper,1260h,,270836603
301,CHINESE TELECOM CORP. ANHUA BRANCH,,,,,,,,,,,jackcookripper,1260h,,270836605
319,CHINESE TELECOM CORP. NING QIANG TUNICOIDES GUAN BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,421431466
302,CHINESE TELECOM CORP. ANXIANG HUANG HILLS BRANCH POST OFFICE,,,,,,,,,,,jackcookripper,1260h,,329898493
303,CHINESE TELECOM CORP. ANXIANG MOUNT HUANGSHAN HEAD BRANCH POST OFFICE,,,,,,,,,,,jackcookripper,1260h,,329898492
338,CHINESE TELECOM CORP. NEW FULONG XIANG BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,329898278
304,CHINESE TELECOM CORP. ANXIANG LU LIN SHOP BRANCH POST OFFICE,,,,,,,,,,,jackcookripper,1260h,,329898489
320,CHINESE TELECOM CORP. XIANGSHUI BRANCH,,,,,,,,,,,jackcookripper,1260h,,270836469
305,CHINESE TELECOM CORP. ANXIANG ZHANG NINE BRANCH POST OFFICE,,,,,,,,,,,jackcookripper,1260h,,329898485
306,CHINESE TELECOM CORP. ANXIANG BIG WHALE PORT BRANCH POST OFFICE,,,,,,,,,,,jackcookripper,1260h,,329898483
331,CHINESE TELECOM CORP. DAWU BRANCH LU WANG BRANCH OFFICE,,,,,,,,,,,jackcookripper,1260h,,270836528
307,CHINESE TELECOM CORP. ANXIANG GREAT LAKES PORT BRANCH POST OFFICE,,,,,,,,,,,jackcookripper,1260h,,329898482
321,CHINESE TELECOM CORP. HABAHE BRANCH,,,,,,,,,,,jackcookripper,1260h,,270836468
308,CHINESE TELECOM CORP. ANXIANG BIG POPLAR BRANCH POST OFFICE,,,,,,,,,,,jackcookripper,1260h,,329898481
309,CHINESE TELECOM CORP. ANXIANG TANG SHOP BRANCH POST OFFICE,,,,,,,,,,,jackcookripper,1260h,,329898480
310,CHINESE TELECOM CORP. ANXIANG BRANCH,,,,,,,,,,,jackcookripper,1260h,,270836604
322,CHINESE TELECOM CORP. JIASHAN BRANCH,,,,,,,,,,,jackcookripper,1260h,,270836478
311,CHINESE TELECOM CORP. ANXIANG EXPORT DELTA BRANCH POST OFFICE,,,,,,,,,,,jackcookripper,1260h,,329898478
312,CHINESE TELECOM CORP. ANN COUNTRY FISHING EXPORT BRANCH POST OFFICE,,,,,,,,,,,jackcookripper,1260h,,329898476
313,CHINESE TELECOM CORP. ANXIANG CHAHE THREE BRANCH POST OFFICE,,,,,,,,,,,jackcookripper,1260h,,329898475
323,CHINESE TELECOM CORP. ZHOU NING BRANCH,,,,,,,,,,,jackcookripper,1260h,,270836445
314,CHINESE TELECOM CORP. ANXIANG THREE XIAN JU BRANCH POST OFFICE,,,,,,,,,,,jackcookripper,1260h,,329898474
315,"DAYAN MARKETING CENTER, CHINA TELECOM CO., LTD.",,,,,,,,,,,jackcookripper,1260h,,270836536
332,CHINESE TELECOM CORP. NEW UNDER THUNDER TOWN BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,329898269
316,"CHINA TELECOMMUNICATIONS CO., LTD. XIAOGAN HIDDEN DRAGON SUBSTATION",,,,,,,,,,,jackcookripper,1260h,,421431451
324,CHINESE TELECOM CORP. WU JIANG LI LI BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,270836444
317,CHINESE TELECOM CORP. ZIZHOU BRANCH,,,,,,,,,,,jackcookripper,1260h,,270836593
325,CHINESE TELECOM CORP. WUJIANG GOLDEN XIANGJIABA BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,421431414
346,CHINESE TELECOM CORP. RIVER SOURCE BRANCH,,,,,,,,,,,jackcookripper,1260h,,329900092
326,CHINESE TELECOM CORP. WUJIANG XIN TOWER BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,270836442
333,CHINESE TELECOM CORP. NEW WHOLE MING TOWN BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,329898270
327,CHINESE TELECOM CORP. WUJIANG SHENGZE STREET BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,421431413
328,CHINESE TELECOM CORP. WU JIANGYOU VEHICLE ROAD BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,270836440
339,CHINESE TELECOM CORP. NEW SHUO LONG ZHEN BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,329898277
329,CHINESE TELECOM CORP. JIAYU WEST BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,270836479
334,CHINESE TELECOM CORP. NEW BRANCH,,,,,,,,,,,jackcookripper,1260h,,270836529
343,"CHINA TELECOMMUNICATIONS CO., LTD. GUZHEN BRANCH",,,,,,,,,,,jackcookripper,1260h,,270836497
335,CHINESE TELECOM CORP. NEW KAN WEI XIANG BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,329898274
340,CHINESE TELECOM CORP. NEW PEACH TOWN BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,329898276
336,CHINESE TELECOM CORP. NEW LONGMEN XIANG BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,329898282
337,CHINESE TELECOM CORP. NEW LEI PING ZHEN HUAI YANG BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,329898281
341,CHINESE TELECOM CORP. NEW WELL IN URBAN AND RURAL AREAS BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,329898275
344,CHINESE TELECOM CORP. DAYE SOUTH OF CITY BRANCH OFFICE,,,,,,,,,,,jackcookripper,1260h,,270836509
342,"CHINA TELECOMMUNICATIONS CO., LTD. TAHE BRANCH",,,,,,,,,,,jackcookripper,1260h,,270836500
348,CHINESE TELECOM CORP. RU CENTER OF CITY BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,270837345
345,CHINESE TELECOM CORP. JIANG BRANCH,,,,,,,,,,,jackcookripper,1260h,,270837348
347,CHINESE TELECOM CORP. RUCHENG BRANCH,,,,,,,,,,,jackcookripper,1260h,,270837346
349,CHINESE TELECOM CORP. HANYIN TIE FO BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,329899997
350,CHINESE TELECOM CORP. HANYIN PU XI BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,329899996
351,CHINESE TELECOM CORP. HANYIN JIAN POOL BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,329899995
352,CHINESE TELECOM CORP. HAN YIN BEAM BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,329899993
353,"CHINA TELECOM CO., LTD. HANYIN BRANCH",,,,,,,,,,,jackcookripper,1260h,,270837342
354,CHINESE TELECOM CORP. HANSHOU DUCK PORT BUSINESS,,,,,,,,,,,jackcookripper,1260h,,329899985
355,CHINESE TELECOM CORP. HANSHOU UNITARY PORT BUSINESS,,,,,,,,,,,jackcookripper,1260h,,329899984
1302,CHINA MOBILE LIMITED,,,,,,,,,,,jackcookripper,1260h,,524225482
356,CHINESE TELECOM CORP. HANSHOU WEST ZHENG JIE BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,329899982
357,CHINESE TELECOM CORP. HANSHOU NIE HOME BRIDGE BUSINESS,,,,,,,,,,,jackcookripper,1260h,,329899980
397,"CHINA TELECOM CO., LTD. WUXUAN ERTANG TOWN BUSINESS HALL",,,,,,,,,,,jackcookripper,1260h,,270837269
358,CHINESE TELECOM CORP. HANSHOU CANNED MOUTH BUSINESS,,,,,,,,,,,jackcookripper,1260h,,329899979
377,CHINESE TELECOM CORP. SIYANG BRANCH,,,,,,,,,,,jackcookripper,1260h,,270837371
359,CHINESE TELECOM CORP. HANSHOU DELTA EXPORT BUSINESS,,,,,,,,,,,jackcookripper,1260h,,329899977
360,CHINESE TELECOM CORP. HANSHOU YANG AMOY LAKE BUSINESS,,,,,,,,,,,jackcookripper,1260h,,329899976
390,"CHINA TELECOM CO., LTD. WUXUAN HUANGMAO TOWN BUSINESS HALL",,,,,,,,,,,jackcookripper,1260h,,270837276
361,"CHINA TELECOM CO., LTD. ZHANYI PANJIANG SALES DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,329900210
378,CHINESE TELECOM CORP. SIHONG BRANCH,,,,,,,,,,,jackcookripper,1260h,,270837370
362,"CHINA TELECOM CO., LTD. ZHANYI BAISHUI SALES DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,329900209
363,"CHINA TELECOM CO., LTD. ZHANYI YANFANG SALES DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,329900208
364,"CHINA TELECOM CO., LTD. ZHANYI DEZE SALES DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,329900207
379,CHINESE TELECOM CORP. JIANGYIN BRIDGE BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,270837356
365,"CHINA TELECOM CO., LTD. ZHANYI DAPO SALES DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,329900206
1886,VISION WORLDWIDE,,,,,,,,,,,jackcookripper,1260h,,557425167
366,"CHINA TELECOM CO., LTD. ZHANYI BRANCH",,,,,,,,,,,jackcookripper,1260h,,270837366
367,CHINESE TELECOM CORP. RIVER YUANCHENG DISTRICT BRANCH,,,,,,,,,,,jackcookripper,1260h,,329900204
380,CHINESE TELECOM CORP. JIANGYIN HUA BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,270837355
368,"CHINA TELECOM CO., LTD. ZHANYI HUASHAN SALES DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,329900211
369,"CHINA TELECOM CO., LTD. ZHANYI LINGJIAO SALES DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,329900212
391,"CHINA TELECOM CO., LTD. WUXUAN JINJI TOWNSHIP BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,270837275
370,CHINESE TELECOM CORP. TAIXING DAQING ROAD BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,270837380
381,CHINESE TELECOM CORP. JIANGYIN BRANCH,,,,,,,,,,,jackcookripper,1260h,,270837354
371,CHINESE TELECOM CORP. TAIXING NORTH OF CITY BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,270837379
372,CHINESE TELECOM CORP. TAIXING EAST OF CITY BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,270837378
373,CHINESE TELECOM CORP. TAIXING ANCIENT CREEK BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,270837376
382,CHINESE TELECOM CORP. YUANJIANG TEA TRAY DELTA BRANCH POST OFFICE,,,,,,,,,,,jackcookripper,1260h,,421431688
374,CHINESE TELECOM CORP. TAIXING LIU CHEN BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,270837374
375,CHINESE TELECOM CORP. TAIXING BOUNDARY BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,329900226
376,CHINESE TELECOM CORP. TAIXING SEVEN WEI BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,270837372
383,CHINESE TELECOM CORP. YUAN JIANGXI DISTRICT BRANCH OFFICE,,,,,,,,,,,jackcookripper,1260h,,421431689
392,"CHINA TELECOM CO., LTD. WUXUAN TONGWAN TOWN BUSINESS HALL",,,,,,,,,,,jackcookripper,1260h,,270837274
384,CHINESE TELECOM CORP. YUANLING BRANCH,,,,,,,,,,,jackcookripper,1260h,,270837358
385,CHINESE TELECOM CORP. SHUYANG BRANCH,,,,,,,,,,,jackcookripper,1260h,,270837361
398,"CHINA TELECOM CO., LTD. WUXUAN DONGXIANG TOWN BUSINESS HALL",,,,,,,,,,,jackcookripper,1260h,,270837268
386,CHINESE TELECOM CORP. SAND PLUM CITY BRANCH OFFICE,,,,,,,,,,,jackcookripper,1260h,,329900168
393,"CHINA TELECOM CO., LTD. WU XUANLU XINXIANG BUSINESS OFFICE",,,,,,,,,,,jackcookripper,1260h,,270837273
387,"CHINA TELECOM CO., LTD. SANMING SHAXIAN DISTRICT BRANCH",,,,,,,,,,,jackcookripper,1260h,,270837359
388,CHINESE TELECOM CORP. HANSHOU ZHU SHOP BUSINESS,,,,,,,,,,,jackcookripper,1260h,,329899971
389,"CHINA TELECOMMUNICATIONS CO., LTD. WUSHAN FOUR DOOR SUBOFFICE",,,,,,,,,,,jackcookripper,1260h,,329899827
394,"CHINA TELECOM CO., LTD. WUXUAN TONGLING TOWN BUSINESS HALL",,,,,,,,,,,jackcookripper,1260h,,270837272
402,CHINESE TELECOM CORP. WUXUE TIAN ZHEN BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,329899850
395,"CHINA TELECOM CO., LTD. WUXUAN CHENGDONG ROAD BUSINESS HALL",,,,,,,,,,,jackcookripper,1260h,,270837271
399,"CHINA TELECOM CO., LTD. WUXUAN SANLI TOWN BUSINESS HALL",,,,,,,,,,,jackcookripper,1260h,,270837267
396,"CHINA TELECOM CO., LTD. WUXUAN XIANCHENG BUSINESS HALL",,,,,,,,,,,jackcookripper,1260h,,270837270
405,CHINESE TELECOM CORP. WUXUE LOOK AROUND BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,329899847
400,CHINESE TELECOM CORP. WUXUE HUAQIAO BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,329899852
403,"CHINA TELECOM CO., LTD. WUXUE MEICHUAN SALES DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,329899849
401,CHINESE TELECOM CORP. WUXUE STONE BUDDHA TEMPLE BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,329899851
404,CHINESE TELECOM CORP. WUXUE DAIKIN BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,329899848
406,CHINESE TELECOM CORP. WUXUE YU SICHUAN BUSINESS DEPARTMENT,,,,,,,,,,,jackcookripper,1260h,,329899846
407,CHINESE TELECOM CORP. HANZHOUNG MAIN STREET EAST BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,329899944
408,CHINESE TELECOM CORP. YONGDENG BRANCH,,,,,,,,,,,jackcookripper,1260h,,270837337
409,CHINESE TELECOM CORP. YONGCHANG HONGSHAN KILN BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,329899935
410,"CHINA TELECOM CO., LTD. YONGXIN BRANCH",,,,,,,,,,,jackcookripper,1260h,,270837329
411,CHINESE TELECOM CORP. HANZHOUNG SOUTH STREET BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,329899946
412,CHINESE TELECOM CORP. HANZHOUNG RIVER KAN BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,329899947
413,CHINESE TELECOM CORP. HANSHOU MONTH MING TAN BUSINESS,,,,,,,,,,,jackcookripper,1260h,,329899970
1506,"CHINA TELECOMMUNICATIONS CO., LTD. GEST CHANGNING BUSINESS DEPARTMENT",,,,,,,,,,,jackcookripper,1260h,,328264739
414,CHINESE TELECOM CORP. HANSHOU CUI HOME BRIDGE BUSINESS,,,,,,,,,,,jackcookripper,1260h,,329899968
415,CHINESE TELECOM CORP. HANSHOU ROCK MOUTH BUSINESS,,,,,,,,,,,jackcookripper,1260h,,329899966
416,CHINESE TELECOM CORP. HANSHOU POTOU BUSINESS,,,,,,,,,,,jackcookripper,1260h,,329899964
455,CHINESE TELECOM CORP. WENZHOU LOU BRIDGE BUSINESS HALL,,,,,,,,,,,jackcookripper,1260h,,270837549
