tid,topicid,topicname,subfieldid,subfieldname,fieldid,fieldname,domainid,domainname
255,https://openalex.org/T11885,MRI in cancer diagnosis,https://openalex.org/subfields/2741,"Radiology, Nuclear Medicine and Imaging",https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
260,https://openalex.org/T11654,Advanced Mathematical Physics Problems,https://openalex.org/subfields/2610,Mathematical Physics,https://openalex.org/fields/26,Mathematics,https://openalex.org/domains/3,Physical Sciences
244,https://openalex.org/T11269,Algorithms and Data Compression,https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
259,https://openalex.org/T10288,Fractional Differential Equations Solutions,https://openalex.org/subfields/2611,Modeling and Simulation,https://openalex.org/fields/26,Mathematics,https://openalex.org/domains/3,Physical Sciences
242,https://openalex.org/T11914,PARP inhibition in cancer therapy,https://openalex.org/subfields/2730,Oncology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
270,https://openalex.org/T11382,Fluid Dynamics and Heat Transfer,https://openalex.org/subfields/2206,Computational Mechanics,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
267,https://openalex.org/T10963,Advanced Optimization Algorithms Research,https://openalex.org/subfields/2612,Numerical Analysis,https://openalex.org/fields/26,Mathematics,https://openalex.org/domains/3,Physical Sciences
249,https://openalex.org/T10699,Primate Behavior and Ecology,https://openalex.org/subfields/3207,Social Psychology,https://openalex.org/fields/32,Psychology,https://openalex.org/domains/2,Social Sciences
273,https://openalex.org/T11303,Bayesian Modeling and Causal Inference,https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
239,https://openalex.org/T13083,Advanced Text Analysis Techniques,https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
238,https://openalex.org/T10095,Cosmology and Gravitation Theories,https://openalex.org/subfields/3103,Astronomy and Astrophysics,https://openalex.org/fields/31,Physics and Astronomy,https://openalex.org/domains/3,Physical Sciences
263,https://openalex.org/T10360,Fluid Dynamics and Turbulent Flows,https://openalex.org/subfields/2206,Computational Mechanics,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
234,https://openalex.org/T10764,Privacy-Preserving Technologies in Data,https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
233,https://openalex.org/T11598,Internet Traffic Analysis and Secure E-voting,https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
264,https://openalex.org/T10659,Marine animal studies overview,https://openalex.org/subfields/2303,Ecology,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences
247,https://openalex.org/T10211,Computational Drug Discovery Methods,https://openalex.org/subfields/1703,Computational Theory and Mathematics,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
256,https://openalex.org/T10515,Cancer-related molecular mechanisms research,https://openalex.org/subfields/1306,Cancer Research,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
240,https://openalex.org/T13910,Computational and Text Analysis Methods,https://openalex.org/subfields/3300,General Social Sciences,https://openalex.org/fields/33,Social Sciences,https://openalex.org/domains/2,Social Sciences
261,https://openalex.org/T11416,Numerical methods for differential equations,https://openalex.org/subfields/2612,Numerical Analysis,https://openalex.org/fields/26,Mathematics,https://openalex.org/domains/3,Physical Sciences
268,https://openalex.org/T10567,Vehicle Routing Optimization Methods,https://openalex.org/subfields/2209,Industrial and Manufacturing Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
235,https://openalex.org/T10388,Advanced Steganography and Watermarking Techniques,https://openalex.org/subfields/1707,Computer Vision and Pattern Recognition,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
252,https://openalex.org/T10792,Matrix Theory and Algorithms,https://openalex.org/subfields/1703,Computational Theory and Mathematics,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
230,https://openalex.org/T10824,Image Retrieval and Classification Techniques,https://openalex.org/subfields/1707,Computer Vision and Pattern Recognition,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
311,https://openalex.org/T12084,Synthesis and properties of polymers,https://openalex.org/subfields/2507,Polymers and Plastics,https://openalex.org/fields/25,Materials Science,https://openalex.org/domains/3,Physical Sciences
291,https://openalex.org/T12357,Digital Media Forensic Detection,https://openalex.org/subfields/1707,Computer Vision and Pattern Recognition,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
303,https://openalex.org/T11619,Combustion and Detonation Processes,https://openalex.org/subfields/2202,Aerospace Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
313,https://openalex.org/T10780,Reliability and Maintenance Optimization,https://openalex.org/subfields/2213,"Safety, Risk, Reliability and Quality",https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
307,https://openalex.org/T10873,Bacterial Infections and Vaccines,https://openalex.org/subfields/2404,Microbiology,https://openalex.org/fields/24,Immunology and Microbiology,https://openalex.org/domains/1,Life Sciences
289,https://openalex.org/T10878,CRISPR and Genetic Engineering,https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
297,https://openalex.org/T10320,Neural Networks and Applications,https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
285,https://openalex.org/T10173,Computational Fluid Dynamics and Aerodynamics,https://openalex.org/subfields/2206,Computational Mechanics,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
282,https://openalex.org/T10212,Electrochemical sensors and biosensors,https://openalex.org/subfields/2208,Electrical and Electronic Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
293,https://openalex.org/T11199,Pain Management and Opioid Use,https://openalex.org/subfields/2703,Anesthesiology and Pain Medicine,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
300,https://openalex.org/T10315,Decision-Making and Behavioral Economics,https://openalex.org/subfields/1800,General Decision Sciences,https://openalex.org/fields/18,Decision Sciences,https://openalex.org/domains/2,Social Sciences
286,https://openalex.org/T11012,Gas Dynamics and Kinetic Theory,https://openalex.org/subfields/2604,Applied Mathematics,https://openalex.org/fields/26,Mathematics,https://openalex.org/domains/3,Physical Sciences
309,https://openalex.org/T10410,COVID-19 epidemiological studies,https://openalex.org/subfields/2611,Modeling and Simulation,https://openalex.org/fields/26,Mathematics,https://openalex.org/domains/3,Physical Sciences
301,https://openalex.org/T11705,Gambling Behavior and Treatments,https://openalex.org/subfields/3203,Clinical Psychology,https://openalex.org/fields/32,Psychology,https://openalex.org/domains/2,Social Sciences
294,https://openalex.org/T10178,Cancer survivorship and care,https://openalex.org/subfields/2730,Oncology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
317,https://openalex.org/T10688,Image and Signal Denoising Methods,https://openalex.org/subfields/1707,Computer Vision and Pattern Recognition,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
304,https://openalex.org/T10705,Additive Manufacturing Materials and Processes,https://openalex.org/subfields/2210,Mechanical Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
280,https://openalex.org/T13552,Advanced Materials Characterization Techniques,https://openalex.org/subfields/2204,Biomedical Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
305,https://openalex.org/T10147,Antibiotic Resistance in Bacteria,https://openalex.org/subfields/1313,Molecular Medicine,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
276,https://openalex.org/T12758,Saffron Plant Research Studies,https://openalex.org/subfields/2730,Oncology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
298,https://openalex.org/T10316,Sleep and related disorders,https://openalex.org/subfields/3205,Experimental and Cognitive Psychology,https://openalex.org/fields/32,Psychology,https://openalex.org/domains/2,Social Sciences
277,https://openalex.org/T13651,Medicinal Plants and Bioactive Compounds,https://openalex.org/subfields/1312,Molecular Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
318,https://openalex.org/T12155,Microwave Dielectric Ceramics Synthesis,https://openalex.org/subfields/2208,Electrical and Electronic Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
283,https://openalex.org/T12100,Advanced Mathematical Modeling in Engineering,https://openalex.org/subfields/1703,Computational Theory and Mathematics,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences
316,https://openalex.org/T10894,Groundwater flow and contamination studies,https://openalex.org/subfields/2305,Environmental Engineering,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences
306,https://openalex.org/T10654,Pneumonia and Respiratory Infections,https://openalex.org/subfields/2713,Epidemiology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
295,https://openalex.org/T10084,Musculoskeletal pain and rehabilitation,https://openalex.org/subfields/2736,Pharmacology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
288,https://openalex.org/T12640,Environmental DNA in Biodiversity Studies,https://openalex.org/subfields/2303,Ecology,https://openalex.org/fields/23,Environmental Science,https://openalex.org/domains/3,Physical Sciences
279,https://openalex.org/T11142,Advanced Glycation End Products research,https://openalex.org/subfields/1308,Clinical Biochemistry,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
334,https://openalex.org/T10782,Nanoplatforms for cancer theranostics,https://openalex.org/subfields/2204,Biomedical Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences
363,https://openalex.org/T12533,Aldose Reductase and Taurine,https://openalex.org/subfields/1307,Cell Biology,https://openalex.org/fields/13,"Biochemistry, Genetics and Molecular Biology",https://openalex.org/domains/1,Life Sciences
327,https://openalex.org/T12264,Tissue Engineering and Regenerative Medicine,https://openalex.org/subfields/2746,Surgery,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
364,https://openalex.org/T13551,Biochemical effects in animals,https://openalex.org/subfields/2737,Physiology,https://openalex.org/fields/27,Medicine,https://openalex.org/domains/4,Health Sciences
