"wid","name","_riskflags","ASPIriskrating","_majordefenselabs","_defresearchareas","_subsidiaries","_ecoespmiscon","_supervisingagency","opensanctionsid","_uskta","type","flaggedby","reason","subreason","tid"
"136","CHINA TELECOMMUNICATIONS CO., LTD. DANGYANG FOOT EAST BUSINESS MINISTRY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431564"
"137","CHINESE TELECOM CORP. DANGYANG WANG DIAN OPERATING DEPARTMENT OF",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431561"
"138","CHINESE TELECOM CORP. WHEN YANG RIVER SOLUBLE OPERATING DEPARTMENT OF",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431559"
"139","CHINESE TELECOM CORP. DANGYANG HALF MOON OPERATING DEPARTMENT OF",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431557"
"140","CHINESE TELECOM CORP. DANGTU BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836897"
"141","CHINESE TELECOM CORP. JIANHU BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"329899021"
"142","CHINESE TELECOM CORP. YILIANG BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836899"
"143","CHINESE TELECOM CORP. CHANGSHU LOTUS ROOT CANAL BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836778"
"144","CHINESE TELECOM CORP. OFTEN SKILLED TANG BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836777"
"145","CHINESE TELECOM CORP. CHANGSHU FUKUYAMA BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836776"
"146","CHINESE TELECOM CORP. CHANGSHU JANE DOOR BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836774"
"147","CHINESE TELECOM CORP. CHANGSHU WANG ZHUANG BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"329898911"
"148","CHINESE TELECOM CORP. CHANGSHU LAKE YUAN BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836773"
"149","CHINESE TELECOM CORP. CHANGSHU MIAO SPRING BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836772"
"150","CHINESE TELECOM CORP. CHANGSHU SEA YU BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"329898910"
"151","CHINESE TELECOM CORP. CHANGSHU XIE BRIDGE BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836779"
"152","CHINESE TELECOM CORP. CHANGSHU HU PU BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836771"
"153","CHINESE TELECOM CORP. CHANGSHU TOWER STREET BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836769"
"154","CHINESE TELECOM CORP. CHANGSHU XINGANG BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836768"
"155","CHINESE TELECOM CORP. CHANGSHU TONG BRANCH BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836767"
"156","CHINESE TELECOM CORP. CHANGSHU MALL DR BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836766"
"157","CHINESE TELECOM CORP. CHANGSHU NEWSPAPER TZU CHI NORTH ROAD BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836765"
"158","CHINESE TELECOM CORP. CHANGSHU ZHANG QIAO BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836764"
"159","CHINESE TELECOM CORP. CHANGSHU RIGHTEOUSNESS BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836763"
"160","CHINESE TELECOM CORP. CHANGSHU TANG CITY BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"329898909"
"161","CHINESE TELECOM CORP. CHANGSHU WEEK FOR BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836762"
"162","CHINESE TELECOM CORP. CHANGSHU SHAJIABANG BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836770"
"163","CHINESE TELECOM CORP. CHANGSHU WU CITY BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836761"
"164","CHINESE TELECOM CORP. CHANGSHU DAXINZHUANG BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836780"
"165","CHINESE TELECOM CORP. CHANGSHU YANGTZE RIVER ROAD BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"329898914"
"166","CHINESE TELECOM CORP. PINGLI WEI RU BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431543"
"167","CHINESE TELECOM CORP. PINGLI LUOHE BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431542"
"168","CHINESE TELECOM CORP. PINGLI WIDE BUDDHA BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431541"
"169","CHINESE TELECOM CORP. PINGLI BIG EXPENSIVE BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431540"
"170","CHINESE TELECOM CORP. PINGLI EIGHT IMMORTALS BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431539"
"171","CHINESE TELECOM CORP. CHANGSHU GULI BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"329898908"
"172","CHINESE TELECOM CORP. CHANGSHU COUNTY SOUTH STREET BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"329898907"
"173","CHINESE TELECOM CORP. CHANGSHU CROSS ROAD BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836760"
"174","CHINA TELECOM CO., LTD. DINGCHENG BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836755"
"175","CHINESE TELECOM CORP. CHANGDE LUSHAN BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836754"
"176","CHINESE TELECOM CORP. CHANGDE TRAIN STATION BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836753"
"177","CHINESE TELECOM CORP. CHANGDE CENTER BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836751"
"178","CHINESE TELECOM CORP. CHANGZHOU MING HUANG BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836750"
"179","CHINESE TELECOM CORP. CHANGZHOU SNOW WEIR BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836748"
"180","CHINESE TELECOM CORP. CHANGDE DAN DELTA BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836752"
"181","CHINESE TELECOM CORP. CHANGSHU BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836759"
"182","CHINESE TELECOM CORP. CHANGSHU XINGLONG BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"329898905"
"183","CHINA T E L E C O M M U N I C A T I O N S CO., LTD. CHANGSHU WHY MARKET BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836758"
"184","CHINESE TELECOM CORP. CHANGSHU REN YANG BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836757"
"185","CHINESE TELECOM CORP. CHANGSHU EAST ZHANG BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836756"
"186","CHINA TELECOM CO., LTD. PINGSHUN BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836816"
"187","CHINESE TELECOM CORP. QINGYANG SOUTH STREET BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"329899005"
"188","CHINA TELECOM CO., LTD. GUANGZHOU LIWAN DISTRICT BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836840"
"189","CHINA TELECOM CO., LTD. GUANGZHOU HUADU DISTRICT BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836839"
"190","CHINA TELECOM CO., LTD. GUANGZHOU BAIYUN DISTRICT BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836838"
"191","CHINESE TELECOM CORP. GUANGZHOU PANYU DISTRICT BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836837"
"192","CHINA TELECOM CO., LTD. GUANGZHOU HAIZHU DISTRICT BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836836"
"193","CHINESE TELECOM CORP. PINGYIN BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836814"
"194","CHINESE TELECOM CORP. PINGTAN WATER BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836793"
"195","CHINESE TELECOM CORP. PINGTAN AODONG BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836792"
"196","CHINESE TELECOM CORP. PINGTAN PLAIN BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836791"
"197","CHINA TELECOM CO., LTD. PINGTAN BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836790"
"198","CHINA TELECOMMUNICATIONS CO., LTD. PINGTAN CHINA BUILDING BUSINESS OFFICE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836789"
"199","CHINA TELECOMMUNICATIONS CO., LTD. PINGTAN AUSTRALIA BEFORE BUSINESS OFFICE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836794"
"200","CHINESE TELECOM CORP. PINGCHANG BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836786"
"201","CHINESE TELECOM CORP. PINGTAN SU AO BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836795"
"202","CHINESE TELECOM CORP. PINGYANG MONEY WAREHOUSE BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836810"
"203","CHINESE TELECOM CORP. PINGYANG ZHENG FLOOR BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836809"
"204","CHINA TELECOM CO., LTD. PINGYANG MEIXI BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836806"
"205","CHINA TELECOM CO., LTD. PINGYANG MEIYUAN BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836805"
"206","CHINA TELECOM CO., LTD. PINGYANG KUNYANG WANQUAN BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836804"
"207","CHINESE TELECOM CORP. PINGYANG SONG BRIDGE BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836802"
"208","CHINESE TELECOM CORP. PINGYANG SONG BU BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836801"
"209","CHINESE TELECOM CORP. PINGYANG BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836799"
"210","CHINESE TELECOM CORP. JURONG BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836368"
"211","CHINA TELECOM CO., LTD. JURONG TINGZI SALES OFFICE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836367"
"212","CHINESE TELECOM CORP. GULIN BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836365"
"213","CHINESE TELECOM CORP. GUTIAN BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836364"
"214","CHINESE TELECOM CORP. JIMO CITY CRANE MOUNTAIN ROAD BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431394"
"215","CHINESE TELECOM CORP. JIMO BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431392"
"216","CHINESE TELECOM CORP. FRIENDSHIP BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836360"
"217","CHINA TELECOM CO., LTD. JURONG QIAOTOU SALES OFFICE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836369"
"218","CHINESE TELECOM CORP. BOBAI LANG PING BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431386"
"219","CHINESE TELECOM CORP. BO BAISHA PO BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431385"
"220","CHINESE TELECOM CORP. BO BAISHA BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431384"
"221","CHINESE TELECOM CORP. BOBAI JIANGNING BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431383"
"222","CHINESE TELECOM CORP. BOBAI YONGAN BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431382"
"223","CHINESE TELECOM CORP. BO WHITE PINE WANG BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431380"
"224","CHINESE TELECOM CORP. BOBAI WANG MAO BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431379"
"225","CHINESE TELECOM CORP. BOBAI GROUND BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"329898011"
"226","CHINESE TELECOM CORP. BOBAI ENJOY BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431387"
"227","CHINESE TELECOM CORP. BOBAI NING TAN BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431376"
"228","CHINESE TELECOM CORP. BOBAI ITALY BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"329898009"
"229","CHINESE TELECOM CORP. BOBAI HEJIANG BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431375"
"230","CHINESE TELECOM CORP. BOBAI DOUBLE WANG BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431374"
"231","CHINESE TELECOM CORP. BOBAI SHUANGFENG BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431373"
"232","CHINESE TELECOM CORP. BOBAI SOUTH STREET BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431372"
"233","CHINESE TELECOM CORP. BOBAI FENGSHAN BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"329898007"
"234","CHINESE TELECOM CORP. BOBAI DIAMETER EXPORT BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431377"
"235","CHINESE TELECOM CORP. BOBAI WATER CHESTNUT BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431388"
"236","CHINESE TELECOM CORP. BOBAI BU BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"329898012"
"237","CHINESE TELECOM CORP. BOBAI FOREST BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431389"
"238","CHINESE TELECOM CORP. BO WHITE DRAGON LAKE BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431391"
"239","CHINESE TELECOM CORP. BOBAI HUANG LING BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"329898013"
"240","CHINESE TELECOM CORP. BOBAI MEAL VALLEY BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431390"
"241","CHINESE TELECOM CORP. BOBAI SUB MOUNTAIN BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431371"
"242","CHINESE TELECOM CORP. MOUNTAINS BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836417"
"243","CHINESE TELECOM CORP. WUJIANG NAN MA BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836436"
"244","CHINESE TELECOM CORP. WU NORTH OF CHANGJIANG RIVER SHE BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431411"
"245","CHINESE TELECOM CORP. WUJIANG BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836435"
"246","CHINESE TELECOM CORP. WU RIVER SHANNAN ROAD BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836433"
"247","CHINESE TELECOM CORP. WUCHUAN BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836422"
"248","CHINESE TELECOM CORP. WUJIANG SEVEN BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836432"
"249","CHINESE TELECOM CORP. TAIZHOU LONG DISTANCE TELECOM TRANSMISSION BUREAU",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836399"
"250","CHINESE TELECOM CORP. TAIZHOU HONG FAMILY BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836394"
"251","CHINESE TELECOM CORP. BOBAI DONGPING BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431370"
"252","CHINESE TELECOM CORP. BOBAI THREE YU BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431369"
"253","CHINESE TELECOM CORP. BOBAI THREE BEACH BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431368"
"254","CHINESE TELECOM CORP. NANNING JIANGXI BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431337"
"255","CHINA TELECOM CO., LTD. NANNING JINGUANG BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431340"
"256","CHINA TELECOM CO., LTD. NANNING NAMA TOWN BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431339"
"257","CHINESE TELECOM CORP. NANJING PUKOU DISTRICT BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836295"
"258","CHINA T E L E C O M M U N I C A T I O N S CO., LTD. NANJING JIANGNING REGION BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836294"
"259","CHINESE TELECOM CORP. NANJING LIUHE DISTRICT BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836293"
"260","CHINESE TELECOM CORP. NANDAN IN LAKE XIANG BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431333"
"261","CHINESE TELECOM CORP. NANDAN AWN FIELD TOWN BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"421431331"
"262","CHINESE TELECOM CORP. NANCHONG SHUNQING DISTRICT BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836296"
"263","CHINESE TELECOM CORP. HUAYIN BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"329897804"
"264","CHINA TELECOM CO., LTD. NANXIAN BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836298"
"265","CHINESE TELECOM CORP. BOLE DALE SPECIAL TOWN BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836333"
"266","CHINESE TELECOM CORP. BOLE XIAO YING PAN ZHEN BUSINESS HALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"329898004"
"267","CHINESE TELECOM CORP. NANJING BRANCH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836331"
"268","CHINESE TELECOM CORP. WUJIANG ALTAR QIU BUSINESS DEPARTMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836437"
"269","CHINA TELECOM CO., LTD. NANSHA CUSTOMER SERVICE CENTER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"jackcookripper","1260h",NULL,"270836302"
