"tid","topicid","topicname","subfieldid","subfieldname","fieldid","fieldname","domainid","domainname"
"142","https://openalex.org/T10556","Global Cancer Incidence and Screening","https://openalex.org/subfields/2730","Oncology","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"143","https://openalex.org/T11406","Cerebrospinal fluid and hydrocephalus","https://openalex.org/subfields/2804","Cellular and Molecular Neuroscience","https://openalex.org/fields/28","Neuroscience","https://openalex.org/domains/1","Life Sciences"
"144","https://openalex.org/T13505","Apelin-related biomedical research","https://openalex.org/subfields/2736","Pharmacology","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"145","https://openalex.org/T10925","Spinal Cord Injury Research","https://openalex.org/subfields/2734","Pathology and Forensic Medicine","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"146","https://openalex.org/T11184","Neonatal and fetal brain pathology","https://openalex.org/subfields/2735","Pediatrics, Perinatology and Child Health","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"147","https://openalex.org/T10144","Blood Pressure and Hypertension Studies","https://openalex.org/subfields/2705","Cardiology and Cardiovascular Medicine","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"148","https://openalex.org/T10263","Eating Disorders and Behaviors","https://openalex.org/subfields/3203","Clinical Psychology","https://openalex.org/fields/32","Psychology","https://openalex.org/domains/2","Social Sciences"
"149","https://openalex.org/T11888","Gender Roles and Identity Studies","https://openalex.org/subfields/3318","Gender Studies","https://openalex.org/fields/33","Social Sciences","https://openalex.org/domains/2","Social Sciences"
"150","https://openalex.org/T12066","Obesity and Health Practices","https://openalex.org/subfields/3611","Pharmacy","https://openalex.org/fields/36","Health Professions","https://openalex.org/domains/4","Health Sciences"
"151","https://openalex.org/T10775","Generative Adversarial Networks and Image Synthesis","https://openalex.org/subfields/1707","Computer Vision and Pattern Recognition","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"152","https://openalex.org/T13702","Machine Learning in Healthcare","https://openalex.org/subfields/1702","Artificial Intelligence","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"153","https://openalex.org/T10311","Advancements in Solid Oxide Fuel Cells","https://openalex.org/subfields/2505","Materials Chemistry","https://openalex.org/fields/25","Materials Science","https://openalex.org/domains/3","Physical Sciences"
"154","https://openalex.org/T10409","Fuel Cells and Related Materials","https://openalex.org/subfields/2208","Electrical and Electronic Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"155","https://openalex.org/T11690","Advanced battery technologies research","https://openalex.org/subfields/2208","Electrical and Electronic Engineering","https://openalex.org/fields/22","Engineering","https://openalex.org/domains/3","Physical Sciences"
"156","https://openalex.org/T10378","Advanced MRI Techniques and Applications","https://openalex.org/subfields/2741","Radiology, Nuclear Medicine and Imaging","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"157","https://openalex.org/T10977","Optical Imaging and Spectroscopy Techniques","https://openalex.org/subfields/2741","Radiology, Nuclear Medicine and Imaging","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"158","https://openalex.org/T10581","Neural dynamics and brain function","https://openalex.org/subfields/2805","Cognitive Neuroscience","https://openalex.org/fields/28","Neuroscience","https://openalex.org/domains/1","Life Sciences"
"159","https://openalex.org/T10429","EEG and Brain-Computer Interfaces","https://openalex.org/subfields/2805","Cognitive Neuroscience","https://openalex.org/fields/28","Neuroscience","https://openalex.org/domains/1","Life Sciences"
"160","https://openalex.org/T10351","Liver Disease Diagnosis and Treatment","https://openalex.org/subfields/2713","Epidemiology","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"161","https://openalex.org/T10727","Ultrasound Imaging and Elastography","https://openalex.org/subfields/2741","Radiology, Nuclear Medicine and Imaging","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"162","https://openalex.org/T12994","Infrared Thermography in Medicine","https://openalex.org/subfields/2741","Radiology, Nuclear Medicine and Imaging","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"163","https://openalex.org/T10124","Prostate Cancer Diagnosis and Treatment","https://openalex.org/subfields/2740","Pulmonary and Respiratory Medicine","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"164","https://openalex.org/T11970","Molecular Biology Techniques and Applications","https://openalex.org/subfields/1312","Molecular Biology","https://openalex.org/fields/13","Biochemistry, Genetics and Molecular Biology","https://openalex.org/domains/1","Life Sciences"
"165","https://openalex.org/T10583","Cancer-related Molecular Pathways","https://openalex.org/subfields/2730","Oncology","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"166","https://openalex.org/T10512","Orthopaedic implants and arthroplasty","https://openalex.org/subfields/2746","Surgery","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"167","https://openalex.org/T10562","Total Knee Arthroplasty Outcomes","https://openalex.org/subfields/2746","Surgery","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"168","https://openalex.org/T11293","Orthopedic Infections and Treatments","https://openalex.org/subfields/2746","Surgery","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"169","https://openalex.org/T12612","Strong Light-Matter Interactions","https://openalex.org/subfields/3107","Atomic and Molecular Physics, and Optics","https://openalex.org/fields/31","Physics and Astronomy","https://openalex.org/domains/3","Physical Sciences"
"170","https://openalex.org/T12552","Fetal and Pediatric Neurological Disorders","https://openalex.org/subfields/2735","Pediatrics, Perinatology and Child Health","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"171","https://openalex.org/T11307","Domain Adaptation and Few-Shot Learning","https://openalex.org/subfields/1702","Artificial Intelligence","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"172","https://openalex.org/T10978","Prenatal Screening and Diagnostics","https://openalex.org/subfields/2735","Pediatrics, Perinatology and Child Health","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"173","https://openalex.org/T11809","Advanced NMR Techniques and Applications","https://openalex.org/subfields/1607","Spectroscopy","https://openalex.org/fields/16","Chemistry","https://openalex.org/domains/3","Physical Sciences"
"174","https://openalex.org/T10862","AI in cancer detection","https://openalex.org/subfields/1702","Artificial Intelligence","https://openalex.org/fields/17","Computer Science","https://openalex.org/domains/3","Physical Sciences"
"175","https://openalex.org/T12422","Radiomics and Machine Learning in Medical Imaging","https://openalex.org/subfields/2741","Radiology, Nuclear Medicine and Imaging","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"176","https://openalex.org/T10580","Immunotherapy and Immune Responses","https://openalex.org/subfields/2403","Immunology","https://openalex.org/fields/24","Immunology and Microbiology","https://openalex.org/domains/1","Life Sciences"
"177","https://openalex.org/T10619","Esophageal Cancer Research and Treatment","https://openalex.org/subfields/2746","Surgery","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"178","https://openalex.org/T12254","Machine Learning in Bioinformatics","https://openalex.org/subfields/1312","Molecular Biology","https://openalex.org/fields/13","Biochemistry, Genetics and Molecular Biology","https://openalex.org/domains/1","Life Sciences"
"179","https://openalex.org/T11561","Protein Hydrolysis and Bioactive Peptides","https://openalex.org/subfields/1312","Molecular Biology","https://openalex.org/fields/13","Biochemistry, Genetics and Molecular Biology","https://openalex.org/domains/1","Life Sciences"
"180","https://openalex.org/T11103","Antimicrobial Peptides and Activities","https://openalex.org/subfields/2404","Microbiology","https://openalex.org/fields/24","Immunology and Microbiology","https://openalex.org/domains/1","Life Sciences"
"181","https://openalex.org/T11395","Radiopharmaceutical Chemistry and Applications","https://openalex.org/subfields/2741","Radiology, Nuclear Medicine and Imaging","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"182","https://openalex.org/T11221","Bone health and treatments","https://openalex.org/subfields/2730","Oncology","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"183","https://openalex.org/T11077","Genetic and Clinical Aspects of Sex Determination and Chromosomal Abnormalities","https://openalex.org/subfields/1311","Genetics","https://openalex.org/fields/13","Biochemistry, Genetics and Molecular Biology","https://openalex.org/domains/1","Life Sciences"
"184","https://openalex.org/T11146","Hormonal and reproductive studies","https://openalex.org/subfields/2712","Endocrinology, Diabetes and Metabolism","https://openalex.org/fields/27","Medicine","https://openalex.org/domains/4","Health Sciences"
"185","https://openalex.org/T11333","Climate change and permafrost","https://openalex.org/subfields/1902","Atmospheric Science","https://openalex.org/fields/19","Earth and Planetary Sciences","https://openalex.org/domains/3","Physical Sciences"
